lineup,stationId,name,channel,callSign,type,affiliateId,affiliateCallSign,bcastLangs,imageUri,imageHeight,imageWidth,imageCategory,signalType,videoType,truResolution
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-644a675d5b1d51b6a8d18607,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-644a69895b1d51b6a8d18609,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-644b13a3a1c0a5b2024c8403,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-644c446d7472b186783f359e,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-644c4bc17472b186783f35a0,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-645a5a1e4dc67ffc42d36558,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-645e328e3ea1d2d705ef8ab2,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-645e328fb164db00b4547f05,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-645f840b361156ab4214e28d,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6467891c73e5e029428f0e16,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6467891c73e5e029428f0e18,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64694d52f73356567a64ce8c,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6469502df73356567a64ce8e,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-646c0dfbfb58444e4e1e262d,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-646d06c9b09f13b2d8af68d8,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-646e489b58898bf3be94b325,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-646fab0e43d6d6838db81a6a,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64704596e536e0faaf10be9b,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6470477fe536e0faaf10be9d,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64704954e536e0faaf10be9f,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6477b95b7ba9c0d593859bfc,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6478acb5c83f56da796f166c,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6478acb5c83f56da796f166d,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6478acb5c83f56da796f166f,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6478acb5c83f56da796f1670,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-648095ad190e97d15c3470e9,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-648095b14e104622d093d902,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64831c8be3541c909e96d240,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6490c01f3b3ce9e1aaad95be,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64a04b8a261d597ce8b4c9ec,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64a355697d24564fba37bab8,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64a8903d273b89c4e7396553,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64ac687b4192b4e1bab96279,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64aed1e9c6085b5faf20ee1f,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64b1e1217d4037206787f384,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64b710b44612b1f48e9ad31a,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64b7139c8ec13d5dcb7e6bb2,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64b7170c4612b1f48e9ad31e,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64b719768ec13d5dcb7e6bb4,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64c91830ea7db2f52688c52c,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64d2bdf1b18b113e0c610113,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64d2c6acb18b113e0c61012a,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64d4e82ac5d4668c9cb7b5df,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64d4ee537b323f6abbd19e59,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64d79408e5f67b0fab47ff24,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64e405b42b16ff56feb98444,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64e4084bb5fc5e016613edd4,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64e437ba7ef2bf9f66b42615,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64e6df6e4a5e9b4cedc6d529,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64e6e2f04a5e9b4cedc6d52b,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64e6e46f27a915f9b5184e9a,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64e9f17c7511e20e999d6c34,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64f0d3ddc2bc9b9001d46ea4,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64f0d9a7c2bc9b9001d46ea6,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64f0db77c2bc9b9001d46eaa,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64f101b1c4b308f2fe3e7c0c,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64f115ad2173e54397ce0d40,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64f1177d79fd56092f9061bf,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64f123008d44f2871135a905,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64f124818d44f2871135a907,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64fb8ec0214cf8b3b54b5ec8,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64fb9149bb3e0baa5dcc0944,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64fba469bb3e0baa5dcc0947,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64fba5f3214cf8b3b54b5ecc,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-64fba7b6bb3e0baa5dcc0949,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6502891e8ebe90c9ed73f7a0,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-650299cdec4e38daa56e9c7c,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-650b38f490baad1963ad96f9,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-650b5bb3f4b2d9579946a500,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6515fa752ff655e77635c626,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6515fb621fc969615e69d16e,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6515fd4f2ff655e77635c628,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6515ff231fc969615e69d170,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-651600fb2ff655e77635c62a,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6516023b1fc969615e69d172,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-65257cdf65486aca7aa77716,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-65282a6091e77473f1a44ff2,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-65282d2615c307b5dfda8bc4,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-652875586425fdb1f32d2169,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6529ad9dc8221fe0db66c0b3,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6529b08ece8f0608a50194b5,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-652a8b001b5c74bc83cf727c,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6533de63bd43e1c8b1865152,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-653d9d28d3e2e30d889226be,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-654a6d313713a28d9f0b917f,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-654a8041fa75888bea239718,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-654d5db7ff9919cc3e31e961,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-654eb862dde2222e8ba551f1,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-65621947b7d737841f30a4f7,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-65621e98b7d737841f30a4f9,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-656229e4b7d737841f30a4fb,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-65622ac05dbccec83a87b641,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-65622eddb7d737841f30a4fd,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-65622fb65dbccec83a87b643,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-656235425dbccec83a87b645,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-65623e0eb7d737841f30a4ff,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-656fa24bdbcce28c3a417415,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-656fb124cb7e8e6a9bc3f36a,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-656fb665cb7e8e6a9bc3f36c,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-656fb850cb7e8e6a9bc3f36e,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-656fbbd6dbcce28c3a41741b,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-657107dc56226238740fcc2d,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6571186d9a46917c0a8f2ddd,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6571f43a1d2aae780d597196,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6578bb741a12778a8550d158,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6578e7b5eef129f30fb38df7,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-65829ef26b91be4547aa153a,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6582a024a90606db3c841b1b,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6582a1316b91be4547aa153c,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6583507e0938f2993a23375c,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-65944d40cbc51b25e5070a18,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-659f04ef27ae392d2e204695,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-65a1d3996475bf522f9256e3,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-65b1568052aa31b8f64da064,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-65b80306e5cf85050598aba4,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-65bd5a538314c24e11553543,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-65d7b3d2278ed4498289c34b,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-65d90ec99c7a6da8c3ce57eb,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-65e0c8c6d899afe817b9d224,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-65e87f35335524a69e8e0ce0,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-65e87f35335524a69e8e0ce1,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-65f0cae2046e6131ecc3183f,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-65f0da6f046e6131ecc31841,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-65f0de01046e6131ecc31845,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-65f0e049046e6131ecc31847,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-65fb337f00433c8a0799ce98,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-65fca98c60dc164e8f272332,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6605be856b034eec533c49ee,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-660df9e0e7dcb14697880bfb,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6615360a8423b8d7e61a099b,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6615360a8423b8d7e61a099c,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6615522e50e81fa51eb0df60,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6615522e50e81fa51eb0df61,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6615522e50e81fa51eb0df62,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6615885e1eabecf2c9d56495,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6616cbcc0360e123d9f3f366,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6617f52f0049fcb8e2b0d5b8,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66180428e06c9878b6d9d76c,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-661d6a8db518ef381a85ed60,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-661fca34414d94009d1206ec,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-661fcbcf414d94009d1206ee,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66213052abd90e037ccd1fe4,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6623c335ed4918437ed56ec0,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6627ab12580825e8a7bc4f04,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66428faa5116d565e63ae32a,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-664292a80e0ec7b4ce5eb28c,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-664294d20e0ec7b4ce5eb28e,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6642a07d0e0ec7b4ce5eb294,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66628d4a8dfc36b8c8a399c4,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66635b07ca7b22f4c3a2d73d,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66635c20ca7b22f4c3a2d73f,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66635e41ca7b22f4c3a2d741,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66635fc0ca7b22f4c3a2d743,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6668b2b5e4f56766e556a413,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6668b69889c051b3733f9b60,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6668b7a5e4f56766e556a415,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-666e15a3ce73ed6023b55a0f,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-666e1820ce73ed6023b55a11,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-666e192cd91d13cb4c8cbb6b,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-666e1a2bce73ed6023b55a13,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-666e1af3d91d13cb4c8cbb6d,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-666e1c83d91d13cb4c8cbb71,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-666e2178d91d13cb4c8cbb75,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-666e236ace73ed6023b55a17,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6674b595f04cf4bb9233c914,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6674b68af04cf4bb9233c916,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6674b780f04cf4bb9233c918,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6674b983f04cf4bb9233c91b,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6674baf1a9c715b93ca6ca90,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6674bc83a9c715b93ca6ca92,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6685a97b59703916799193a5,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66915d35086cb6d46eae12c8,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6699937717c9985deeb74e39,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66a1aa319101f360242499a8,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66a1abb19101f360242499aa,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66a1ac4877649467da169f0a,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66a1acc577649467da169f0c,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66a1ae9e77649467da169f0e,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66a1af9677649467da169f12,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66a1b02777649467da169f14,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66a2818ce1a2934adfe851e5,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66a294d3e1a2934adfe851f5,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66a2b6ebf7180d8d2ca77f5e,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66a2b83ef7180d8d2ca77f60,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66a2bfe594b6a49cb5054d75,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66a2c1370b91165254efdb3c,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66a2d1390b91165254efdb3e,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66a2d71b0b91165254efdb40,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66a2d97c94b6a49cb5054d77,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66a2e7fe94b6a49cb5054d7b,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66aa9b7fd8fc59729226073e,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66ad6025cb5d3b7fb5011c2d,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66ad6b4fcb5d3b7fb5011c2f,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66b133a8a9ef8c41ec0841aa,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66b13485a9ef8c41ec0841ac,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66b136d2a9ef8c41ec0841ae,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66b13a1f4893b3d48c72db19,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66b13b29a9ef8c41ec0841b0,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66b141e2a9ef8c41ec0841b2,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66b2a9acc0ebb601ab4b1e73,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66b4fcc2530e39ea2ee79545,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66be944f8711311880995280,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66bfb17c144c201b8b61c10d,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66ccac69fdf9cd3a568ef135,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66ccb35278822c7edc4b6e01,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66ce3cf459062698a13c39df,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66ce3e009ac0b1441b19ca29,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66ce3ef09ac0b1441b19ca2b,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66ce3fc059062698a13c39e1,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66e0d0c4f70549a9bc1eceb0,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66e4cbef38de9754b6b13e90,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66ea0504c24d95b51b7cd189,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66ea07049502c5778b828d3f,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66ea085d9502c5778b828d41,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66ea09a39502c5778b828d43,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66ea0e029502c5778b828d45,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66f5a92352c50d2f62020f38,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66f6b6baac1a1890ef197a4b,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66f6b947515e742745f5ca34,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66fbf9cf128ab3f65b259bcb,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-66fbfd67bde73c589ab2af42,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-670694b4836808fbb1561c91,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6707cfa5da81682f2d1e6837,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6707d20ab87b5cf57ac33c95,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6707d359da81682f2d1e683c,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-6707dc42da81682f2d1e6846,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-670858335b42d01c9391e325,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-67182addd5b18813f9d0f1b6,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-67182cd9d321899c5dc8a00c,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-671833e8d321899c5dc8a00e,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-671a924b79fce6628115432c,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-671c1743128bc4121f80aef5,,,,,,,,,,,,,,
XMLTV-PlexTV,5e20b730f2f8d5003d739db7-671c1a95572427bfa1eb7ecb,,,,,,,,,,,,,,
